82	Or, l’équipe d’inspection a relevé le fait que les actions correctives prises par le CEIDRE à la suite de la précédente lettre de suite d’inspection ont été transcrites seulement dans la note EDIEST 100118 et pas dans la note EDIEST 100406. Ces deux notes restent applicables, l’une pour ce qui concerne les activités d’inspection en usine, l’autre pour les activités du chantier.  Je vous demande de prendre en compte les dispositions correctives retenues à ce jour dans la note EDIEST 100118 pour la nouvelle note référencée EDIEST 100406. De plus, je vous demande de vous assurer du maintien de la cohérence entre ces deux notes dans le temps.  A.2 Prise en compte de la surveillance des prestataires d’assistance technique ou de  prestation intellectuelle travaillant pour le CEIDRE  La note EDIEST 100406 ne prévoit pas les modalités de surveillance d’assistance techniques ou de prestations intellectuelles auxquelles le CEIDRE pourrait avoir recours sur le chantier de l’EPR.  Je vous demande de formaliser dans votre référentiel documentaire les modalités de surveillance des prestataires d’assistance technique ou de prestation intellectuelle.
83	5/6  Vous voudrez bien me faire part sous deux mois, des remarques et observations, ainsi que des dispositions que vous prendrez pour remédier aux constatations susmentionnées. Pour les engagements que vous prendriez, je vous demande de les identifier clairement et d’en préciser, pour chacun, l’échéance de réalisation.  Enfin, conformément à la démarche de transparence et d’information du public instituée par les dispositions de l’article L. 125-13 du code de l’environnement, je vous informe que le présent courrier sera également mis en ligne sur le site Internet de l’ASN (www.asn.fr).  Je vous prie d’agréer, Monsieur le directeur, l’assurance de ma considération distinguée.  L’adjoint à la cheffe de la division de Bordeaux,  SIGNÉ PAR  Bertrand FREMAUX  6/6
84	Ces aérosols ont réagi avec l’humidité ambiante, ce qui a provoqué une réaction sodium avec brûlure de la main d’un agent.  Les inspecteurs n’avaient pas connaissance de cet événement. Vous leur avez pourtant indiqué qu’ils avaient été destinataires, à l’époque, du compte rendu intégral du GES du 1er octobre 2003. Après vérification, il n’en est rien : l’autorité de sûreté nucléaire a été destinataire du seul relevé de décision de ce GES, que vous lui avez envoyé par lettre D5400/MTNP.DS.040113 du 30 janvier 2004, et qui ne mentionne pas l’événement du 30 septembre 2003.  De plus, le bilan annuel de sûreté-qualité pour l’année 2003, et transmis par lettre D5400/MNTP.DS.010120 du 29 janvier 2004, ne mentionne pas non plus cet événement au titre de la sûreté.  1. Sans préjuger du reclassement de cet événement du 30 septembre 2003, je vous demande de me fournir un compte rendu qui mentionnera les mesures que vous aurez prises afin d’éviter qu’un tel événement ne se reproduise lors d’une utilisation de la hotte de manutention légère.  B.  Compléments d’information  Les inspecteurs ont examiné tout particulièrement les documents relatifs à la modification du circuit d’argon primaire RAP.
85	Par ailleurs, s’agissant d’une activité par campagne sur plusieurs DAB réalisée en même temps par les mêmes intervenants, le risque d’erreur répétée est important et nécessite une surveillance sur le terrain.  Demande II.2 : Veiller autant que possible à la réalisation d’une surveillance des intervenants extérieurs sur le terrain pendant la réalisation des activités et de leur contrôle technique notamment lorsque l’activité est identifiée comme sensible. Vous m’informerez des actions menées en ce sens.  L’inspecteur a procédé à une mise en situation d’un chargé de surveillance pour la réalisation d’un contrôle à froid d’un DAB avec la procédure associée. L’inspecteur a relevé une méconnaissance par le chargé de surveillance du contrôle à réaliser sur la vis pointeau de réglage du DAB exigé par la procédure et le programme de maintenance.  Demande II.3 : Veiller à l’identification et à la documentation des vérifications particulières à mettre en œuvre pour la surveillance du suivi en service des DAB.  Critères de suivi du bon fonctionnement des DAB  L’inspecteur a examiné le suivi des critères de bon fonctionnement des DAB consistant notamment à réaliser des mesures de cotes à froid et à chaud. Lorsque l’écart entre la mesure de cote de référence à chaud et celle à froid est compris entre 0 et 2 mm, un pistonnage complet du DAB est réalisé ainsi que la réalisation de nouvelles mesures de la cote de référence à froid et à chaud pour vérifier son bon fonctionnement.
86	Vos représentants ont indiqué que cette nouvelle organisation serait prochainement formalisée dans votre note sous assurance qualité relative à la gestion des relèves.  4/6  Au vu des enseignements que vous avez tirés des exercices pour améliorer la gestion d’une crise en début d’évènement, les inspecteurs estiment qu’il est nécessaire que cette organisation soit formalisée dans votre PUI, notamment afin de garantir le gréement rapide de ces équipiers et de s’assurer que l’ensemble des actions attribuées à une même fonction puissent être réalisées.  A.6 : L’ASN vous demande de mettre à jour votre PUI afin d’intégrer cette nouvelle organisation.  Compte-rendu des exercices et entraînements incendie  Les inspecteurs ont constaté que les exercices et entraînements « incendie » ne faisaient pas systématiquement l’objet d’un compte rendu afin de formaliser le retour d’expérience tiré. Vos représentants ont précisé que vous aviez prévu de mener une action en ce sens.  A.7 : L’ASN vous demande de prendre les dispositions nécessaires pour formaliser le retour d’expérience tiré des exercices et entraînements « incendie ».  B. DEMANDES D’INFORMATIONS COMPLEMENTAIRES  Retour d’expérience de l’événement relatif au dégagement de fumée au BTE le 27/02/2018  Le 27 février 2018, vous avez constaté un dégagement de fumée au niveau d’une résistance électrique sur le circuit de ventilation du bâtiment de traitement des effluents (BTE).
87	A1.  Je vous demande, conformément à votre engagement, de tracer, dans les PV de contrôle, les surveillances in situ des activités de vos intervenants extérieurs qui réalisent des CEP. Ces surveillances seront précisées dans vos plans de surveillance.  Dans sa réponse [3] à la demande A1, formulée à la suite de l’inspection INSSN-MRS-2018-0567 du 7 février 2018, l’exploitant s’est engagé, entre autres, à une meilleure formalisation et un renforcement du suivi des charges calorifiques dans le cadre des visites de sûreté/sécurité. Lors de l’inspection du 7 février 2018 les inspecteurs avaient noté que des bidons ayant un pictogramme inflammable étaient présents dans la cellule 8. Ces derniers n’étaient pas présents dans le suivi des charges calorifiques et l’exploitant avait précisé qu’il comptait les enlever rapidement. Les inspecteurs ont constaté lors de l’inspection du 19 juin 2018 que ces bidons étaient toujours dans la cellule 8 et non référencés dans le suivi des charges calorifiques.  A2.  Je vous demande de prendre les dispositions pour assurer le respect de vos engagements ou régulariser la présence de ces bidons en justifiant le respect de votre référentiel vis-à-vis de la charge maximale admissible autorisée. Vous me transmettrez les éléments de justification du traitement de cet écart.  Plan de surveillance des IE  Les inspecteurs ont vérifié par sondage des plans de surveillance d’IE. Les inspecteurs notent positivement que chaque IE fait effectivement l’objet d’un plan de surveillance.
88	Faisant suite aux constatations des inspecteurs de l’ASN formulées à cette occasion, j’ai l’honneur de vous communiquer ci-dessous la synthèse de l’inspection ainsi que les principales demandes et observations qui en résultent.  Synthèse de l’inspection  L’inspection de l’INB 123 du 19 juin 2018 portait sur le thème « surveillance des intervenants extérieurs (IE) ».  Les inspecteurs ont examiné par sondage la manière dont les IE sont surveillés par l’exploitant avec la vérification des procédures, des cahiers des charges des IE et des plans de surveillance associés ainsi que le suivi des engagements sur ce thème. Par ailleurs, ils ont réalisé un point sur les assistances à surveillance.  Ils ont effectué une visite des cellules 2, 8, 11 et 12 de l’installation ainsi que du « magasin aiguilles » dédié à l’entreposage du nitrate d’uranyle.  Au vu de cet examen non exhaustif, l’ASN considère que la surveillance des intervenants extérieurs doit être améliorée. En particulier, la structure des plans de surveillance et leur contenu doit permettre d’identifier les points de contrôle prévus et répondre à la réglementation. Par ailleurs, le suivi et la mise en œuvre des engagements doit progresser.
89	Par ailleurs, au vu du fait que le lot surveille la plupart des activités pouvant générer des risques vis-à-vis de la sûreté des réacteurs en exploitation sur le site de Flamanville, les exigences de la prescription [EDF-FLA-1] de la décision de l’ASN n°2008-DC-0114 du 26 septembre 20081 nécessiteraient d’être prise en compte dans le document.  Plus globalement, les inspecteurs ont rappelé la nécessité de rattacher les documents cités ci-dessus au nouveau manuel qualité du centre d’ingénierie nucléaire (CNEN) et de préparer la mise en application des évolutions réglementaires à venir.  Je vous demande de prendre en compte les points ci-dessus lors des prochaines mises à jour des documents cités. Le cas échéant, vous justifierez l’absence de prise en compte d’un point.  1 Prescriptions relatives à la maîtrise des risques générés par le chantier sur les installations voisines en fonctionnement,  3  B Compléments d’information  B.1 Absence de réalisation de surveillance inopinée des prestataires par le CEIDRE  Dans la précédente lettre de suite consécutive à l’inspection du 15 mars 2012 portant sur le thème de la surveillance des prestataires, l’ASN vous demandait au paragraphe B2 de préciser si l’absence de réalisation d’action de surveillance inopinée des prestataires par le CEIDRE était en adéquation avec le référentiel national de surveillance des prestataires.
90	Les inspecteurs ont ensuite examiné, sur trois chantiers particuliers sous-traités en 2004, la surveillance effectivement réalisée par EDF. Ils ont notamment constaté que la prise en compte du retour d'expérience devait être améliorée.  2, rue Antoine Charial 69426 Lyon Cedex 3  MINISTÈRE D ES SO LID ARITÉS, D E LA SANTÉ ET D E LA FAMILLE  MINISTÈRE D E L’ÉCO NO MIE, D ES FINANCES ET D E L’IND USTRIE  MINISTÈRE D E L’ÉCO LO G IE ET D U D ÉVELO PPEMENT D URABLE  Divis ion de L yon  .../...  w w w .asn.gouv.fr  A.  Demandes d'actions correctives  En prenant connaissance du compte rendu de la réunion du 1er octobre 2003 du groupe d’évaluation de sûreté (GES), l’attention des inspecteurs a été appelée par un événement survenu le 30 septembre 2003, qui s’est déroulé lors du relevage de l’ensemble sas / hotte de manutention légère. Cet ensemble a été déséquilibré en raison de l’accrochage du composant à sortir par le sas, ce qui a conduit à une rupture momentanée du confinement de la cuve du réacteur et à un dégagement d’aérosols. Ces aérosols ont réagi avec l’humidité ambiante, ce qui a provoqué une réaction sodium avec brûlure de la main d’un agent.  Les inspecteurs n’avaient pas connaissance de cet événement.
91	Demande B5 : Je vous demande de nous communiquer les résultats des recherches de l’origine de  l’apparition du défaut sur le pont de manutention.  C. OBSERVATIONS  Sans objet  Vous voudrez bien me faire part sous deux mois des remarques et observations, ainsi que des  dispositions que vous prendrez pour remédier aux constatations susmentionnées. Pour les  engagements que vous prendriez, je vous demande de les identifier clairement et d’en préciser, pour  chacun, l’échéance de réalisation.  Enfin, conformément à la démarche de transparence et d’information du public instituée par les  dispositions de l’article L. 125-13 du code de l’environnement et conformément à l’article R.596-5 du  code de l’environnement, je vous informe que le présent courrier sera mis en ligne sur le site Internet  de l’ASN (www.asn.fr).  Je vous prie d’agréer, Monsieur le Directeur, l’assurance de ma considération distinguée.  L’adjoint au chef de division  Signé par  Hubert SIMON  7 / 8
92	RÉPUBLIQUE FRANÇAISE  DIVISION DE MARSEILLE  Marseille, le 9 juillet 2018  CODEP-MRS-2018- 032757  Monsieur le directeur du CEA CADARACHE 13108 SAINT PAUL LEZ DURANCE  Objet :  Contrôle des installations nucléaires de base Inspection no INSSN-MRS-2018-0566 du 19 juin 2018 à Cadarache (INB 123 - LEFCA) Thème « surveillance des intervenants extérieurs (IE) »  Réf. :  [1] Arrêté du 7 février 2012 fixant les règles générales relatives aux installations nucléaires de base [2] Courrier CEA/DEN/CAD/DIR/CSN DO 76 du 14 février 2012 [3] Courrier CEA/DEN/CAD/DIR/CSN DO 248 du 26 avril 2018  Monsieur le directeur,  Dans le cadre de la surveillance des installations nucléaires de base prévue aux articles L. 596-1 à L. 596- 13 du code de l’environnement, une inspection de l’INB 123 a eu lieu le 19 juin 2018 sur le thème « surveillance des intervenants extérieurs (IE) ».  Faisant suite aux constatations des inspecteurs de l’ASN formulées à cette occasion, j’ai l’honneur de vous communiquer ci-dessous la synthèse de l’inspection ainsi que les principales demandes et observations qui en résultent.
